stageName,frequencyHz,sourceChain,destinationChain,magnitudeDb,phaseDegrees
pre-PA,-5507812.5,0,0,0.0,0.0
pre-PA,-5507812.5,1,0,-20.080357862453333,-21.64871762835056
pre-PA,-5507812.5,0,1,-12.843511963297125,91.06372141946237
pre-PA,-5507812.5,1,1,0.0,0.0
pre-PA,-5468750.0,0,0,0.0,0.0
pre-PA,-5468750.0,1,0,-20.078248808147954,-21.746688986149035
pre-PA,-5468750.0,0,1,-12.841225401535773,90.62873544302522
pre-PA,-5468750.0,1,1,0.0,0.0
pre-PA,-5429687.5,0,0,0.0,0.0
pre-PA,-5429687.5,1,0,-20.07612702809448,-21.844646198395804
pre-PA,-5429687.5,0,1,-12.83896896894219,90.19372563460364
pre-PA,-5429687.5,1,1,0.0,0.0
pre-PA,-5390625.0,0,0,0.0,0.0
pre-PA,-5390625.0,1,0,-20.073992531526173,-21.942590219905714
pre-PA,-5390625.0,0,1,-12.836742663192208,89.75869232547218
pre-PA,-5390625.0,1,1,0.0,0.0
pre-PA,-5351562.5,0,0,0.0,0.0
pre-PA,-5351562.5,1,0,-20.07184532836099,-22.0405220048715
pre-PA,-5351562.5,0,1,-12.834546481983871,89.32363584662492
pre-PA,-5351562.5,1,1,0.0,0.0
pre-PA,-5312500.0,0,0,0.0,0.0
pre-PA,-5312500.0,1,0,-20.069685429201098,-22.138442506830213
pre-PA,-5312500.0,0,1,-12.832380423037499,88.88855652877922
pre-PA,-5312500.0,1,1,0.0,0.0
pre-PA,-5273437.5,0,0,0.0,0.0
pre-PA,-5273437.5,1,0,-20.06751284533229,-22.236352678629604
pre-PA,-5273437.5,0,1,-12.830244484095827,88.45345470237959
pre-PA,-5273437.5,1,1,0.0,0.0
pre-PA,-5234375.0,0,0,0.0,0.0
pre-PA,-5234375.0,1,0,-20.06532758872339,-22.3342534723947
pre-PA,-5234375.0,0,1,-12.82813866292406,88.0183306976015
pre-PA,-5234375.0,1,1,0.0,0.0
pre-PA,-5195312.5,0,0,0.0,0.0
pre-PA,-5195312.5,1,0,-20.06312967202558,-22.432145839494318
pre-PA,-5195312.5,0,1,-12.826062957310004,87.58318484435533
pre-PA,-5195312.5,1,1,0.0,0.0
pre-PA,-5156250.0,0,0,0.0,0.0
pre-PA,-5156250.0,1,0,-20.060919108571653,-22.53003073050775
pre-PA,-5156250.0,0,1,-12.824017365064137,87.14801747229005
pre-PA,-5156250.0,1,1,0.0,0.0
pre-PA,-5117187.5,0,0,0.0,0.0
pre-PA,-5117187.5,1,0,-20.058695912375306,-22.627909095191356
pre-PA,-5117187.5,0,1,-12.822001884019707,86.71282891079719
pre-PA,-5117187.5,1,1,0.0,0.0
pre-PA,-5078125.0,0,0,0.0,0.0
pre-PA,-5078125.0,1,0,-20.05646009813027,-22.72578188244542
pre-PA,-5078125.0,0,1,-12.820016512032826,86.27761948901453
pre-PA,-5078125.0,1,1,0.0,0.0
pre-PA,-5039062.5,0,0,0.0,0.0
pre-PA,-5039062.5,1,0,-20.054211681209463,-22.82365004028094
pre-PA,-5039062.5,0,1,-12.818061246982559,85.84238953583002
pre-PA,-5039062.5,1,1,0.0,0.0
pre-PA,-5000000.0,0,0,0.0,0.0
pre-PA,-5000000.0,1,0,-20.05195067766406,-22.921514515786477
pre-PA,-5000000.0,0,1,-12.816136086771003,85.40713937988554
pre-PA,-5000000.0,1,1,0.0,0.0
pre-PA,-4960937.5,0,0,0.0,0.0
pre-PA,-4960937.5,1,0,-20.049677104222525,-23.019376255095263
pre-PA,-4960937.5,0,1,-12.814241029323384,84.97186934958073
pre-PA,-4960937.5,1,1,0.0,0.0
pre-PA,-4921875.0,0,0,0.0,0.0
pre-PA,-4921875.0,1,0,-20.04739097828959,-23.117236203352174
pre-PA,-4921875.0,0,1,-12.812376072588123,84.53657977307681
pre-PA,-4921875.0,1,1,0.0,0.0
pre-PA,-4882812.5,0,0,0.0,0.0
pre-PA,-4882812.5,1,0,-20.04509231794519,-23.215095304680922
pre-PA,-4882812.5,0,1,-12.810541214536947,84.10127097830033
pre-PA,-4882812.5,1,1,0.0,0.0
pre-PA,-4843750.0,0,0,0.0,0.0
pre-PA,-4843750.0,1,0,-20.042781141943323,-23.312954502151296
pre-PA,-4843750.0,0,1,-12.808736453164936,83.66594329294703
pre-PA,-4843750.0,1,1,0.0,0.0
pre-PA,-4804687.5,0,0,0.0,0.0
pre-PA,-4804687.5,1,0,-20.040457469710894,-23.4108147377465
pre-PA,-4804687.5,0,1,-12.806961786490634,83.2305970444856
pre-PA,-4804687.5,1,1,0.0,0.0
pre-PA,-4765625.0,0,0,0.0,0.0
pre-PA,-4765625.0,1,0,-20.038121321346484,-23.508676952330607
pre-PA,-4765625.0,0,1,-12.8052172125561,82.79523256016142
pre-PA,-4765625.0,1,1,0.0,0.0
pre-PA,-4726562.5,0,0,0.0,0.0
pre-PA,-4726562.5,1,0,-20.035772717619086,-23.606542085616095
pre-PA,-4726562.5,0,1,-12.803502729426997,82.35985016700047
pre-PA,-4726562.5,1,1,0.0,0.0
pre-PA,-4687500.0,0,0,0.0,0.0
pre-PA,-4687500.0,1,0,-20.033411679966775,-23.704411076131517
pre-PA,-4687500.0,0,1,-12.801818335192667,81.92445019181301
pre-PA,-4687500.0,1,1,0.0,0.0
pre-PA,-4648437.5,0,0,0.0,0.0
pre-PA,-4648437.5,1,0,-20.031038230495362,-23.802284861189175
pre-PA,-4648437.5,0,1,-12.800164027966208,81.48903296119737
pre-PA,-4648437.5,1,1,0.0,0.0
pre-PA,-4609375.0,0,0,0.0,0.0
pre-PA,-4609375.0,1,0,-20.02865239197694,-23.900164376853134
pre-PA,-4609375.0,0,1,-12.798539805884522,81.05359880154376
pre-PA,-4609375.0,1,1,0.0,0.0
pre-PA,-4570312.5,0,0,0.0,0.0
pre-PA,-4570312.5,1,0,-20.026254187848444,-23.998050557907053
pre-PA,-4570312.5,0,1,-12.796945667108414,80.61814803903802
pre-PA,-4570312.5,1,1,0.0,0.0
pre-PA,-4531250.0,0,0,0.0,0.0
pre-PA,-4531250.0,1,0,-20.023843642210124,-24.0959443378224
pre-PA,-4531250.0,0,1,-12.795381609822643,80.18268099966535
pre-PA,-4531250.0,1,1,0.0,0.0
pre-PA,-4492187.5,0,0,0.0,0.0
pre-PA,-4492187.5,1,0,-20.021420779824,-24.19384664872661
pre-PA,-4492187.5,0,1,-12.793847632236,79.74719800921415
pre-PA,-4492187.5,1,1,0.0,0.0
pre-PA,-4453125.0,0,0,0.0,0.0
pre-PA,-4453125.0,1,0,-20.01898562611222,-24.291758421371508
pre-PA,-4453125.0,0,1,-12.792343732581351,79.31169939327971
pre-PA,-4453125.0,1,1,0.0,0.0
pre-PA,-4414062.5,0,0,0.0,0.0
pre-PA,-4414062.5,1,0,-20.016538207155424,-24.38968058510171
pre-PA,-4414062.5,0,1,-12.790869909115731,78.87618547726802
pre-PA,-4414062.5,1,1,0.0,0.0
pre-PA,-4375000.0,0,0,0.0,0.0
pre-PA,-4375000.0,1,0,-20.014078549691053,-24.48761406782332
pre-PA,-4375000.0,0,1,-12.789426160120382,78.44065658639948
pre-PA,-4375000.0,1,1,0.0,0.0
pre-PA,-4335937.5,0,0,0.0,0.0
pre-PA,-4335937.5,1,0,-20.01160668111154,-24.585559795972603
pre-PA,-4335937.5,0,1,-12.788012483900822,78.00511304571265
pre-PA,-4335937.5,1,1,0.0,0.0
pre-PA,-4296875.0,0,0,0.0,0.0
pre-PA,-4296875.0,1,0,-20.009122629462585,-24.68351869448497
pre-PA,-4296875.0,0,1,-12.786628878786905,77.56955518006801
pre-PA,-4296875.0,1,1,0.0,0.0
pre-PA,-4257812.5,0,0,0.0,0.0
pre-PA,-4257812.5,1,0,-20.006626423441244,-24.781491686763953
pre-PA,-4257812.5,0,1,-12.785275343132882,77.13398331415173
pre-PA,-4257812.5,1,1,0.0,0.0
pre-PA,-4218750.0,0,0,0.0,0.0
pre-PA,-4218750.0,1,0,-20.004118092394087,-24.879479694650385
pre-PA,-4218750.0,0,1,-12.783951875317445,76.69839777247935
pre-PA,-4218750.0,1,1,0.0,0.0
pre-PA,-4179687.5,0,0,0.0,0.0
pre-PA,-4179687.5,1,0,-20.001597666315213,-24.977483638391757
pre-PA,-4179687.5,0,1,-12.782658473743796,76.26279887939955
pre-PA,-4179687.5,1,1,0.0,0.0
pre-PA,-4140625.0,0,0,0.0,0.0
pre-PA,-4140625.0,1,0,-19.999065175844322,-25.075504436611702
pre-PA,-4140625.0,0,1,-12.781395136839679,75.8271869590979
pre-PA,-4140625.0,1,1,0.0,0.0
pre-PA,-4101562.5,0,0,0.0,0.0
pre-PA,-4101562.5,1,0,-19.996520652264632,-25.1735430062796
pre-PA,-4101562.5,0,1,-12.780161863057462,75.39156233560055
pre-PA,-4101562.5,1,1,0.0,0.0
pre-PA,-4062500.0,0,0,0.0,0.0
pre-PA,-4062500.0,1,0,-19.993964127500842,-25.271600262680487
pre-PA,-4062500.0,0,1,-12.778958650874157,74.95592533277797
pre-PA,-4062500.0,1,1,0.0,0.0
pre-PA,-4023437.5,0,0,0.0,0.0
pre-PA,-4023437.5,1,0,-19.991395634116998,-25.36967711938483
pre-PA,-4023437.5,0,1,-12.777785498791488,74.5202762743487
pre-PA,-4023437.5,1,1,0.0,0.0
pre-PA,-3984375.0,0,0,0.0,0.0
pre-PA,-3984375.0,1,0,-19.988815205314346,-25.467774488218883
pre-PA,-3984375.0,0,1,-12.776642405335926,74.08461548388301
pre-PA,-3984375.0,1,1,0.0,0.0
pre-PA,-3945312.5,0,0,0.0,0.0
pre-PA,-3945312.5,1,0,-19.98622287492909,-25.565893279234746
pre-PA,-3945312.5,0,1,-12.775529369058741,73.64894328480673
pre-PA,-3945312.5,1,1,0.0,0.0
pre-PA,-3906250.0,0,0,0.0,0.0
pre-PA,-3906250.0,1,0,-19.9836186774302,-25.664034400681093
pre-PA,-3906250.0,0,1,-12.774446388536045,73.21326000040482
pre-PA,-3906250.0,1,1,0.0,0.0
pre-PA,-3867187.5,0,0,0.0,0.0
pre-PA,-3867187.5,1,0,-19.981002647917066,-25.76219875897355
pre-PA,-3867187.5,0,1,-12.773393462368837,72.77756595382519
pre-PA,-3867187.5,1,1,0.0,0.0
pre-PA,-3828125.0,0,0,0.0,0.0
pre-PA,-3828125.0,1,0,-19.97837482211719,-25.860387258665718
pre-PA,-3828125.0,0,1,-12.772370589183035,72.34186146808239
pre-PA,-3828125.0,1,1,0.0,0.0
pre-PA,-3789062.5,0,0,0.0,0.0
pre-PA,-3789062.5,1,0,-19.975735236383795,-25.958600802420083
pre-PA,-3789062.5,0,1,-12.771377767629524,71.90614686606126
pre-PA,-3789062.5,1,1,0.0,0.0
pre-PA,-3750000.0,0,0,0.0,0.0
pre-PA,-3750000.0,1,0,-19.973083927693423,-26.056840290979242
pre-PA,-3750000.0,0,1,-12.770414996384192,71.47042247052077
pre-PA,-3750000.0,1,1,0.0,0.0
pre-PA,-3710937.5,0,0,0.0,0.0
pre-PA,-3710937.5,1,0,-19.970420933643453,-26.155106623137186
pre-PA,-3710937.5,0,1,-12.769482274147961,71.03468860409752
pre-PA,-3710937.5,1,1,0.0,0.0
pre-PA,-3671875.0,0,0,0.0,0.0
pre-PA,-3671875.0,1,0,-19.967746292449608,-26.253400695711026
pre-PA,-3671875.0,0,1,-12.768579599646834,70.59894558930965
pre-PA,-3671875.0,1,1,0.0,0.0
pre-PA,-3632812.5,0,0,0.0,0.0
pre-PA,-3632812.5,1,0,-19.965060042943406,-26.351723403512555
pre-PA,-3632812.5,0,1,-12.76770697163192,70.16319374856037
pre-PA,-3632812.5,1,1,0.0,0.0
pre-PA,-3593750.0,0,0,0.0,0.0
pre-PA,-3593750.0,1,0,-19.962362224569585,-26.45007563932035
pre-PA,-3593750.0,0,1,-12.766864388879466,69.72743340414179
pre-PA,-3593750.0,1,1,0.0,0.0
pre-PA,-3554687.5,0,0,0.0,0.0
pre-PA,-3554687.5,1,0,-19.959652877383466,-26.548458293851812
pre-PA,-3554687.5,0,1,-12.766051850190888,69.29166487823849
pre-PA,-3554687.5,1,1,0.0,0.0
pre-PA,-3515625.0,0,0,0.0,0.0
pre-PA,-3515625.0,1,0,-19.95693204204829,-26.64687225573555
pre-PA,-3515625.0,0,1,-12.765269354392803,68.85588849293134
pre-PA,-3515625.0,1,1,0.0,0.0
pre-PA,-3476562.5,0,0,0.0,0.0
pre-PA,-3476562.5,1,0,-19.95419975983252,-26.745318411483943
pre-PA,-3476562.5,0,1,-12.76451690033706,68.42010457020106
pre-PA,-3476562.5,1,1,0.0,0.0
pre-PA,-3437500.0,0,0,0.0,0.0
pre-PA,-3437500.0,1,0,-19.951456072607087,-26.843797645465905
pre-PA,-3437500.0,0,1,-12.763794486900757,67.98431343193204
pre-PA,-3437500.0,1,1,0.0,0.0
pre-PA,-3398437.5,0,0,0.0,0.0
pre-PA,-3398437.5,1,0,-19.94870102284263,-26.942310839879767
pre-PA,-3398437.5,0,1,-12.763102112986278,67.5485153999159
pre-PA,-3398437.5,1,1,0.0,0.0
pre-PA,-3359375.0,0,0,0.0,0.0
pre-PA,-3359375.0,1,0,-19.94593465360665,-27.040858874726514
pre-PA,-3359375.0,0,1,-12.7624397775213,67.11271079585524
pre-PA,-3359375.0,1,1,0.0,0.0
pre-PA,-3320312.5,0,0,0.0,0.0
pre-PA,-3320312.5,1,0,-19.943157008560657,-27.13944262778315
pre-PA,-3320312.5,0,1,-12.76180747945883,66.67689994136735
pre-PA,-3320312.5,1,1,0.0,0.0
pre-PA,-3281250.0,0,0,0.0,0.0
pre-PA,-3281250.0,1,0,-19.940368131957293,-27.23806297457633
pre-PA,-3281250.0,0,1,-12.761205217777219,66.24108315798779
pre-PA,-3281250.0,1,1,0.0,0.0
pre-PA,-3242187.5,0,0,0.0,0.0
pre-PA,-3242187.5,1,0,-19.937568068637383,-27.336720788356065
pre-PA,-3242187.5,0,1,-12.760632991480186,65.80526076717419
pre-PA,-3242187.5,1,1,0.0,0.0
pre-PA,-3203125.0,0,0,0.0,0.0
pre-PA,-3203125.0,1,0,-19.934756864026962,-27.43541694006994
pre-PA,-3203125.0,0,1,-12.760090799596828,65.36943309030984
pre-PA,-3203125.0,1,1,0.0,0.0
pre-PA,-3164062.5,0,0,0.0,0.0
pre-PA,-3164062.5,1,0,-19.93193456413429,-27.53415229833717
pre-PA,-3164062.5,0,1,-12.759578641181648,64.93360044870741
pre-PA,-3164062.5,1,1,0.0,0.0
pre-PA,-3125000.0,0,0,0.0,0.0
pre-PA,-3125000.0,1,0,-19.929101215546794,-27.63292772942324
pre-PA,-3125000.0,0,1,-12.759096515314551,64.49776316361257
pre-PA,-3125000.0,1,1,0.0,0.0
pre-PA,-3085937.5,0,0,0.0,0.0
pre-PA,-3085937.5,1,0,-19.926256865427998,-27.731744097214527
pre-PA,-3085937.5,0,1,-12.758644421100886,64.06192155620774
pre-PA,-3085937.5,1,1,0.0,0.0
pre-PA,-3046875.0,0,0,0.0,0.0
pre-PA,-3046875.0,1,0,-19.923401561514414,-27.83060226319327
pre-PA,-3046875.0,0,1,-12.758222357671418,63.62607594761571
pre-PA,-3046875.0,1,1,0.0,0.0
pre-PA,-3007812.5,0,0,0.0,0.0
pre-PA,-3007812.5,1,0,-19.920535352112395,-27.92950308641274
pre-PA,-3007812.5,0,1,-12.757830324182382,63.19022665890329
pre-PA,-3007812.5,1,1,0.0,0.0
pre-PA,-2968750.0,0,0,0.0,0.0
pre-PA,-2968750.0,1,0,-19.917658286094962,-28.028447423472688
pre-PA,-2968750.0,0,1,-12.757468319815464,62.754374011085055
pre-PA,-2968750.0,1,1,0.0,0.0
pre-PA,-2929687.5,0,0,0.0,0.0
pre-PA,-2929687.5,1,0,-19.914770412898584,-28.127436128494836
pre-PA,-2929687.5,0,1,-12.75713634377782,62.31851832512693
pre-PA,-2929687.5,1,1,0.0,0.0
pre-PA,-2890625.0,0,0,0.0,0.0
pre-PA,-2890625.0,1,0,-19.91187178251993,-28.226470053098918
pre-PA,-2890625.0,0,1,-12.756834395302075,61.88265992194988
pre-PA,-2890625.0,1,1,0.0,0.0
pre-PA,-2851562.5,0,0,0.0,0.0
pre-PA,-2851562.5,1,0,-19.908962445512614,-28.32555004637867
pre-PA,-2851562.5,0,1,-12.756562473646333,61.44679912243363
pre-PA,-2851562.5,1,1,0.0,0.0
pre-PA,-2812500.0,0,0,0.0,0.0
pre-PA,-2812500.0,1,0,-19.906042452983854,-28.424676954878333
pre-PA,-2812500.0,0,1,-12.756320578094186,61.010936247420226
pre-PA,-2812500.0,1,1,0.0,0.0
pre-PA,-2773437.5,0,0,0.0,0.0
pre-PA,-2773437.5,1,0,-19.903111856591156,-28.523851622569065
pre-PA,-2773437.5,0,1,-12.756108707954702,60.57507161771781
pre-PA,-2773437.5,1,1,0.0,0.0
pre-PA,-2734375.0,0,0,0.0,0.0
pre-PA,-2734375.0,1,0,-19.900170708538937,-28.62307489082597
pre-PA,-2734375.0,0,1,-12.755926862562434,60.13920555410417
pre-PA,-2734375.0,1,1,0.0,0.0
pre-PA,-2695312.5,0,0,0.0,0.0
pre-PA,-2695312.5,1,0,-19.897219061575107,-28.722347598405022
pre-PA,-2695312.5,0,1,-12.755775041277428,59.70333837733052
pre-PA,-2695312.5,1,1,0.0,0.0
pre-PA,-2656250.0,0,0,0.0,0.0
pre-PA,-2656250.0,1,0,-19.894256968987655,-28.821670581420538
pre-PA,-2656250.0,0,1,-12.755653243485197,59.26747040812502
pre-PA,-2656250.0,1,1,0.0,0.0
pre-PA,-2617187.5,0,0,0.0,0.0
pre-PA,-2617187.5,1,0,-19.891284484601176,-28.921044673322694
pre-PA,-2617187.5,0,1,-12.755561468596747,58.83160196719656
pre-PA,-2617187.5,1,1,0.0,0.0
pre-PA,-2578125.0,0,0,0.0,0.0
pre-PA,-2578125.0,1,0,-19.88830166277339,-29.020470704875365
pre-PA,-2578125.0,0,1,-12.755499716048547,58.39573337523837
pre-PA,-2578125.0,1,1,0.0,0.0
pre-PA,-2539062.5,0,0,0.0,0.0
pre-PA,-2539062.5,1,0,-19.885308558391614,-29.119949504134286
pre-PA,-2539062.5,0,1,-12.75546798530254,57.95986495293164
pre-PA,-2539062.5,1,1,0.0,0.0
pre-PA,-2500000.0,0,0,0.0,0.0
pre-PA,-2500000.0,1,0,-19.8823052268692,-29.219481896425336
pre-PA,-2500000.0,0,1,-12.755466275846118,57.523997020949274
pre-PA,-2500000.0,1,1,0.0,0.0
pre-PA,-2460937.5,0,0,0.0,0.0
pre-PA,-2460937.5,1,0,-19.879291724141993,-29.319068704323147
pre-PA,-2460937.5,0,1,-12.755494587192134,57.0881298999594
pre-PA,-2460937.5,1,1,0.0,0.0
pre-PA,-2421875.0,0,0,0.0,0.0
pre-PA,-2421875.0,1,0,-19.8762681066647,-29.418710747630033
pre-PA,-2421875.0,0,1,-12.755552918878873,56.65226391062917
pre-PA,-2421875.0,1,1,0.0,0.0
pre-PA,-2382812.5,0,0,0.0,0.0
pre-PA,-2382812.5,1,0,-19.873234431407262,-29.518408843355036
pre-PA,-2382812.5,0,1,-12.755641270470052,56.21639937362838
pre-PA,-2382812.5,1,1,0.0,0.0
pre-PA,-2343750.0,0,0,0.0,0.0
pre-PA,-2343750.0,1,0,-19.870190755851215,-29.618163805693378
pre-PA,-2343750.0,0,1,-12.755759641554793,55.78053660963302
pre-PA,-2343750.0,1,1,0.0,0.0
pre-PA,-2304687.5,0,0,0.0,0.0
pre-PA,-2304687.5,1,0,-19.867137137985992,-29.71797644600603
pre-PA,-2304687.5,0,1,-12.75590803174763,55.344675939329086
pre-PA,-2304687.5,1,1,0.0,0.0
pre-PA,-2265625.0,0,0,0.0,0.0
pre-PA,-2265625.0,1,0,-19.864073636305218,-29.817847572799725
pre-PA,-2265625.0,0,1,-12.756086440688465,54.9088176834161
pre-PA,-2265625.0,1,1,0.0,0.0
pre-PA,-2226562.5,0,0,0.0,0.0
pre-PA,-2226562.5,1,0,-19.861000309802982,-29.917777991707048
pre-PA,-2226562.5,0,1,-12.756294868042577,54.472962162610884
pre-PA,-2226562.5,1,1,0.0,0.0
pre-PA,-2187500.0,0,0,0.0,0.0
pre-PA,-2187500.0,1,0,-19.857917217970087,-30.01776850546693
pre-PA,-2187500.0,0,1,-12.75653331350058,54.037109697651104
pre-PA,-2187500.0,1,1,0.0,0.0
pre-PA,-2148437.5,0,0,0.0,0.0
pre-PA,-2148437.5,1,0,-19.854824420790248,-30.117819913905347
pre-PA,-2148437.5,0,1,-12.75680177677842,53.601260609298976
pre-PA,-2148437.5,1,1,0.0,0.0
pre-PA,-2109375.0,0,0,0.0,0.0
pre-PA,-2109375.0,1,0,-19.851721978736315,-30.21793301391628
pre-PA,-2109375.0,0,1,-12.75710025761735,53.165415218344954
pre-PA,-2109375.0,1,1,0.0,0.0
pre-PA,-2070312.5,0,0,0.0,0.0
pre-PA,-2070312.5,1,0,-19.848609952766438,-30.31810859944298
pre-PA,-2070312.5,0,1,-12.757428755783888,52.72957384561132
pre-PA,-2070312.5,1,1,0.0,0.0
pre-PA,-2031250.0,0,0,0.0,0.0
pre-PA,-2031250.0,1,0,-19.845488404320193,-30.41834746145953
pre-PA,-2031250.0,0,1,-12.757787271069818,52.29373681195584
pre-PA,-2031250.0,1,1,0.0,0.0
pre-PA,-1992187.5,0,0,0.0,0.0
pre-PA,-1992187.5,1,0,-19.842357395314764,-30.518650387952498
pre-PA,-1992187.5,0,1,-12.758175803292154,51.85790443827551
pre-PA,-1992187.5,1,1,0.0,0.0
pre-PA,-1953125.0,0,0,0.0,0.0
pre-PA,-1953125.0,1,0,-19.839216988141008,-30.619018163903203
pre-PA,-1953125.0,0,1,-12.758594352293105,51.42207704551008
pre-PA,-1953125.0,1,1,0.0,0.0
pre-PA,-1914062.5,0,0,0.0,0.0
pre-PA,-1914062.5,1,0,-19.83606724565955,-30.71945157126983
pre-PA,-1914062.5,0,1,-12.759042917940054,50.98625495464581
pre-PA,-1914062.5,1,1,0.0,0.0
pre-PA,-1875000.0,0,0,0.0,0.0
pre-PA,-1875000.0,1,0,-19.832908231196875,-30.81995138897025
pre-PA,-1875000.0,0,1,-12.75952150012552,50.55043848671907
pre-PA,-1875000.0,1,1,0.0,0.0
pre-PA,-1835937.5,0,0,0.0,0.0
pre-PA,-1835937.5,1,0,-19.82974000854134,-30.920518392864746
pre-PA,-1835937.5,0,1,-12.760030098767148,50.114627962820016
pre-PA,-1835937.5,1,1,0.0,0.0
pre-PA,-1796875.0,0,0,0.0,0.0
pre-PA,-1796875.0,1,0,-19.82656264193924,-31.021153355739305
pre-PA,-1796875.0,0,1,-12.760568713807636,49.67882370409624
pre-PA,-1796875.0,1,1,0.0,0.0
pre-PA,-1757812.5,0,0,0.0,0.0
pre-PA,-1757812.5,1,0,-19.82337619609079,-31.121857047288913
pre-PA,-1757812.5,0,1,-12.761137345214745,49.24302603175645
pre-PA,-1757812.5,1,1,0.0,0.0
pre-PA,-1718750.0,0,0,0.0,0.0
pre-PA,-1718750.0,1,0,-19.820180736146128,-31.222630234101416
pre-PA,-1718750.0,0,1,-12.761735992981222,48.807235267074084
pre-PA,-1718750.0,1,1,0.0,0.0
pre-PA,-1679687.5,0,0,0.0,0.0
pre-PA,-1679687.5,1,0,-19.81697632770129,-31.323473679641392
pre-PA,-1679687.5,0,1,-12.762364657124799,48.37145173139098
pre-PA,-1679687.5,1,1,0.0,0.0
pre-PA,-1640625.0,0,0,0.0,0.0
pre-PA,-1640625.0,1,0,-19.813763036794153,-31.42438814423453
pre-PA,-1640625.0,0,1,-12.76302333768812,47.935675746121056
pre-PA,-1640625.0,1,1,0.0,0.0
pre-PA,-1601562.5,0,0,0.0,0.0
pre-PA,-1601562.5,1,0,-19.810540929900405,-31.52537438505208
pre-PA,-1601562.5,0,1,-12.763712034738733,47.49990763275399
pre-PA,-1601562.5,1,1,0.0,0.0
pre-PA,-1562500.0,0,0,0.0,0.0
pre-PA,-1562500.0,1,0,-19.807310073929433,-31.626433156095775
pre-PA,-1562500.0,0,1,-12.764430748369008,47.064147712858784
pre-PA,-1562500.0,1,1,0.0,0.0
pre-PA,-1523437.5,0,0,0.0,0.0
pre-PA,-1523437.5,1,0,-19.804070536220266,-31.727565208182888
pre-PA,-1523437.5,0,1,-12.76517947869615,46.628396308087524
pre-PA,-1523437.5,1,1,0.0,0.0
pre-PA,-1484375.0,0,0,0.0,0.0
pre-PA,-1484375.0,1,0,-19.80082238453743,-31.828771288931655
pre-PA,-1484375.0,0,1,-12.765958225862091,46.19265374017899
pre-PA,-1484375.0,1,1,0.0,0.0
pre-PA,-1445312.5,0,0,0.0,0.0
pre-PA,-1445312.5,1,0,-19.797565687066864,-31.930052142746888
pre-PA,-1445312.5,0,1,-12.766766990033492,45.756920330962366
pre-PA,-1445312.5,1,1,0.0,0.0
pre-PA,-1406250.0,0,0,0.0,0.0
pre-PA,-1406250.0,1,0,-19.794300512411763,-32.03140851080602
pre-PA,-1406250.0,0,1,-12.76760577140167,45.32119640236079
pre-PA,-1406250.0,1,1,0.0,0.0
pre-PA,-1367187.5,0,0,0.0,0.0
pre-PA,-1367187.5,1,0,-19.791026929588426,-32.13284113104526
pre-PA,-1367187.5,0,1,-12.76847457018256,44.885482276395194
pre-PA,-1367187.5,1,1,0.0,0.0
pre-PA,-1328125.0,0,0,0.0,0.0
pre-PA,-1328125.0,1,0,-19.787745008022103,-32.234350738146176
pre-PA,-1328125.0,0,1,-12.769373386616657,44.449778275187796
pre-PA,-1328125.0,1,1,0.0,0.0
pre-PA,-1289062.5,0,0,0.0,0.0
pre-PA,-1289062.5,1,0,-19.784454817542827,-32.33593806352242
pre-PA,-1289062.5,0,1,-12.77030222096897,44.014084720965876
pre-PA,-1289062.5,1,1,0.0,0.0
pre-PA,-1250000.0,0,0,0.0,0.0
pre-PA,-1250000.0,1,0,-19.78115642838119,-32.43760383530687
pre-PA,-1250000.0,0,1,-12.771261073528969,43.57840193606542
pre-PA,-1250000.0,1,1,0.0,0.0
pre-PA,-1210937.5,0,0,0.0,0.0
pre-PA,-1210937.5,1,0,-19.777849911164196,-32.539348778338976
pre-PA,-1210937.5,0,1,-12.772249944610516,43.142730242934775
pre-PA,-1210937.5,1,1,0.0,0.0
pre-PA,-1171875.0,0,0,0.0,0.0
pre-PA,-1171875.0,1,0,-19.774535336911015,-32.64117361415241
pre-PA,-1171875.0,0,1,-12.77326883455183,42.707069964138284
pre-PA,-1171875.0,1,1,0.0,0.0
pre-PA,-1132812.5,0,0,0.0,0.0
pre-PA,-1132812.5,1,0,-19.77121277702876,-32.74307906096297
pre-PA,-1132812.5,0,1,-12.774317743715415,42.27142142236008
pre-PA,-1132812.5,1,1,0.0,0.0
pre-PA,-1093750.0,0,0,0.0,0.0
pre-PA,-1093750.0,1,0,-19.767882303308284,-32.84506583365681
pre-PA,-1093750.0,0,1,-12.775396672487997,41.83578494040759
pre-PA,-1093750.0,1,1,0.0,0.0
pre-PA,-1054687.5,0,0,0.0,0.0
pre-PA,-1054687.5,1,0,-19.764543987919897,-32.94713464377895
pre-PA,-1054687.5,0,1,-12.776505621280485,41.40016084121536
pre-PA,-1054687.5,1,1,0.0,0.0
pre-PA,-1015625.0,0,0,0.0,0.0
pre-PA,-1015625.0,1,0,-19.761197903409162,-33.04928619952199
pre-PA,-1015625.0,0,1,-12.777644590527878,40.96454944784864
pre-PA,-1015625.0,1,1,0.0,0.0
pre-PA,-976562.5,0,0,0.0,0.0
pre-PA,-976562.5,1,0,-19.757844122692603,-33.15152120571524
pre-PA,-976562.5,0,1,-12.778813580689226,40.528951083507096
pre-PA,-976562.5,1,1,0.0,0.0
pre-PA,-937500.0,0,0,0.0,0.0
